Index,Title,DatePublished,negative,neutral,positive,compound,sentiment,fpositive,fnegative,fneutral,score,label
1000,"Ethiopia successfully implements the 50,000 HBD project",09-13-2020,0.043,0.735,0.222,0.9953,positive,0.7627919316291809,0.0219195932149887,0.2152885049581527,0.7627919316291809,positive
1001,GIZ’s renewable energy competition,09-07-2020,0.0,0.695,0.305,0.9886,positive,0.4856949150562286,0.0079842759296298,0.5063207745552063,0.5063207745552063,neutral
1002,Ethio Telecom slashes international call tariffs,09-07-2020,0.012,0.902,0.086,0.9545,positive,0.7981089353561401,0.0308458544313907,0.1710451394319534,0.7981089353561401,positive
1003,Despite grave challenges Haile inaugurates yet another hotel,09-07-2020,0.137,0.762,0.101,-0.8834,negative,0.0557926297187805,0.0489160157740116,0.8952913880348206,0.8952913880348206,neutral
1004,The deep-rooted challenge of lake weeds,09-07-2020,0.141,0.812,0.047,-0.9812,negative,0.0239953119307756,0.7801058888435364,0.1958987265825271,0.7801058888435364,negative
1005,"DStv introduces Amharic content, affordable packages",09-07-2020,0.0,0.958,0.042,0.7964,positive,0.2186724692583084,0.0075026638805866,0.7738248705863953,0.7738248705863953,neutral
1006,Maneuvering the cement shortage crisis,08-30-2020,0.088,0.817,0.095,-0.2212,negative,0.3722099959850311,0.0313197337090969,0.5964702367782593,0.5964702367782593,neutral
1007,DBE doubles performance of loan collection,08-30-2020,0.047,0.819,0.134,0.9682,positive,0.0500230342149734,0.9183611273765564,0.0316157564520835,0.9183611273765564,negative
1008,Addis Ababa on track to meet SDG in access to education,08-30-2020,0.065,0.817,0.118,0.927,positive,0.5989569425582886,0.2843715846538543,0.11667151004076,0.5989569425582886,positive
1009,Wudassie’s free scanning services,08-30-2020,0.038,0.784,0.178,0.9403,positive,0.2880840599536896,0.0086125461384654,0.7033033967018127,0.7033033967018127,neutral
1010,Arts TV launches virtual bazar,08-30-2020,0.0,0.867,0.133,0.9223,positive,0.0636161565780639,0.0170979965478181,0.9192858338356018,0.9192858338356018,neutral
1011,Ethio-Telecom unveils plans to be more competitive,08-30-2020,0.011,0.818,0.171,0.9933,positive,0.7582534551620483,0.0104274563491344,0.2313190102577209,0.7582534551620483,positive
1012,Africa eradicates wild poliovirus,08-30-2020,0.051,0.771,0.177,0.9976,positive,0.5109933018684387,0.0247077476233243,0.4642989039421081,0.5109933018684387,positive
1013,Push for stronger health systems as Africa battles COVID-19,08-30-2020,0.064,0.765,0.171,0.9931,positive,0.5124251842498779,0.0977661684155464,0.3898086845874786,0.5124251842498779,positive
1014,The Crisis and its Effect on Mortgages,08-30-2020,0.135,0.761,0.104,-0.8481,negative,0.0578864254057407,0.6939080953598022,0.2482054978609085,0.6939080953598022,negative
1015,India has handed over a consignment of medical aid,08-23-2020,0.017,0.775,0.209,0.9764,positive,0.6500167846679688,0.0105237066745758,0.339459478855133,0.6500167846679688,positive
1016,Pencil maker Apex says sales down to zero,08-23-2020,0.073,0.852,0.075,0.4215,positive,0.0136712277308106,0.9114052653312684,0.0749235153198242,0.9114052653312684,negative
1017,Avocado export goes via refrigerated container,08-23-2020,0.026,0.84,0.133,0.9904,positive,0.5230323672294617,0.0160008016973733,0.4609668254852295,0.5230323672294617,positive
1018,Ethiopian Airlines and Ethiopian Chefs Association signed a memorandum of understanding,08-23-2020,0.0,0.9,0.1,0.7783,positive,0.8511016964912415,0.0078155798837542,0.1410827487707138,0.8511016964912415,positive
1019,Online shopping portal with its own warehouse enters the Ethiopian market,08-23-2020,0.005,0.824,0.171,0.9906,positive,0.1196458041667938,0.0113450828939676,0.8690091371536255,0.8690091371536255,neutral
1020,Walia set to open new steel factory,08-23-2020,0.025,0.85,0.125,0.9877,positive,0.326759785413742,0.0094482293352484,0.6637920141220093,0.6637920141220093,neutral
1021,"WHO, UNICEF urge safe school reopening in Africa",08-23-2020,0.13,0.751,0.119,-0.802,negative,0.0158707723021507,0.9425715804100036,0.0415576882660388,0.9425715804100036,negative
1022,Foreign companies contribute to black market money spike,08-16-2020,0.059,0.877,0.064,0.0258,neutral,0.1221634149551391,0.4219559133052826,0.4558806121349334,0.4558806121349334,neutral
1023,Rotary joins Ethiopia’s Green Legacy Initiative,08-16-2020,0.027,0.864,0.11,0.9349,positive,0.4462093114852905,0.0126851610839366,0.5411055684089661,0.5411055684089661,neutral
1024,"Government drops tax, tariffs on all edible oil products",08-16-2020,0.042,0.876,0.082,0.8595,positive,0.2518993318080902,0.0589206218719482,0.6891800761222839,0.6891800761222839,neutral
1025,Ethiopia’s donkeys need urgent re-evaluation,08-16-2020,0.077,0.722,0.2,0.9947,positive,0.1168669462203979,0.0592082031071186,0.8239248394966125,0.8239248394966125,neutral
1026,Africa marks six months of COVID-19,08-16-2020,0.073,0.798,0.129,0.9609,positive,0.8836748003959656,0.0163053218275308,0.1000198945403099,0.8836748003959656,positive
1027,Ethiopian Diaspora Trust Fund releases funds for five projects,08-16-2020,0.031,0.787,0.182,0.9866,positive,0.1916788220405578,0.0100164217874407,0.7983047366142273,0.7983047366142273,neutral
1028, Chinese Government Donates COVID-19 Prevention Items to the Office of the...,08-13-2020,0.038,0.8,0.162,0.9751,positive,0.7543579339981079,0.0111740417778491,0.2344679981470108,0.7543579339981079,positive
1029,"Addis Hall Table: Coordination, integration the way forward: Coordination, integration the...",08-09-2020,0.032,0.857,0.111,0.9645,positive,0.120456226170063,0.0155651606619358,0.8639785647392273,0.8639785647392273,neutral
1030,City administration to issue title deeds to farmers around the city,08-09-2020,0.01,0.929,0.062,0.765,positive,0.0710614919662475,0.8868797421455383,0.042058702558279,0.8868797421455383,negative
1031,ECX vying for future trading scheme,08-09-2020,0.0,0.876,0.124,0.989,positive,0.2365999668836593,0.0107349278405308,0.7526651620864868,0.7526651620864868,neutral
1032,WHO ramps up COVID-19 support to hotspot countries in Africa,08-09-2020,0.04,0.857,0.103,0.9758,positive,0.4538043439388275,0.0979598835110664,0.4482357800006866,0.4538043439388275,positive
1033,Ensuring mosquito net distribution could halve malaria deaths during coronavirus,08-09-2020,0.077,0.81,0.114,0.6852,positive,0.2506151497364044,0.1934027224779129,0.5559821128845215,0.5559821128845215,neutral
1034,Strengthening women’s access to climate information services crucial adapt to climate...,08-09-2020,0.04,0.709,0.251,0.998,positive,0.3453642427921295,0.0176022704690694,0.6370334625244141,0.6370334625244141,neutral
1035,Over 50 mln people at risk of hunger in the Horn...,08-09-2020,0.205,0.729,0.066,-0.991,negative,0.1763064414262771,0.2264697700738906,0.5972237586975098,0.5972237586975098,neutral
1036,"The Government of Germany donated COVID-19 protection equipment’s CDC, Africa",08-05-2020,0.067,0.796,0.137,0.9638,positive,0.3459861874580383,0.0104736080393195,0.6435402035713196,0.6435402035713196,neutral
1037,SMLH extends third and final round of support to Hizbawi Serawit...,08-03-2020,0.017,0.772,0.212,0.9968,positive,0.1018184646964073,0.1268776804208755,0.7713038325309753,0.7713038325309753,neutral
1038,Ethio telecom amassed 47.7 billion birr revenue,08-03-2020,0.033,0.832,0.135,0.9578,positive,0.9322358965873718,0.0112445028498768,0.0565196759998798,0.9322358965873718,positive
1039,Chamber tables five year policy plan,08-03-2020,0.068,0.798,0.134,0.9485,positive,0.1735706329345703,0.0170063041150569,0.80942302942276,0.80942302942276,neutral
1040,Africa closes in on one million COVID-19 cases,08-03-2020,0.049,0.853,0.098,0.8628,positive,0.549761176109314,0.2264560312032699,0.2237828373908996,0.549761176109314,positive
1041,Pulses to be traded under ECX,08-03-2020,0.136,0.73,0.134,-0.7003,negative,0.0941209197044372,0.1398993730545044,0.7659796476364136,0.7659796476364136,neutral
1042,Nyala Insurance supports GERD by buying additional 12 million birr bond,08-03-2020,0.022,0.806,0.173,0.9847,positive,0.8114792704582214,0.0081219850108027,0.1803987622261047,0.8114792704582214,positive
1043,"Rotary Ethiopia donates PPE’s, medical supplies",08-03-2020,0.029,0.798,0.173,0.992,positive,0.2248184382915496,0.0117866517975926,0.7633949518203735,0.7633949518203735,neutral
1044,New report slams Africa’s Green Revolution “failing on its own terms”,08-03-2020,0.091,0.765,0.144,0.9078,positive,0.0782696828246116,0.7188429236412048,0.2028873413801193,0.7188429236412048,negative
1045,Thermometer guns in the country gravely incorrect,07-26-2020,0.106,0.846,0.049,-0.9577,negative,0.0239338912069797,0.4357631206512451,0.5403029918670654,0.5403029918670654,neutral
1046,"Over 10,000 health workers in Africa infected with COVID-19",07-26-2020,0.088,0.845,0.067,-0.8769,negative,0.0139378914609551,0.9400302171707152,0.0460319407284259,0.9400302171707152,negative
1047,SMLH-Ethiopia handovers traditional helmets to War Veterans,07-26-2020,0.11,0.675,0.216,0.9638,positive,0.2284338176250457,0.0134504158049821,0.7581157088279724,0.7581157088279724,neutral
1048,ECX opens local window for soybean,07-26-2020,0.021,0.883,0.097,0.9897,positive,0.0845817178487777,0.0570420064032077,0.8583762645721436,0.8583762645721436,neutral
1049,Novartis reveals plans for a zero-profit COVID-19 drugs portfolio,07-26-2020,0.112,0.732,0.156,0.9337,positive,0.4732482433319092,0.015011834912002,0.5117399096488953,0.5117399096488953,neutral
1050,Human Rights Commission bestowed with financial freedom,07-20-2020,0.025,0.847,0.127,0.9888,positive,0.0259192697703838,0.0625556334853172,0.9115251302719116,0.9115251302719116,neutral
1051,Rift Valley wines awarded at the 2020 Monde Selection International Wine...,07-20-2020,0.015,0.775,0.211,0.9867,positive,0.1904549598693847,0.0098143378272652,0.7997307181358337,0.7997307181358337,neutral
1052,AFD provides assistance for the National Palace renovation,07-20-2020,0.0,0.852,0.148,0.9851,positive,0.6815417408943176,0.0080938898026943,0.3103643953800201,0.6815417408943176,positive
1053,Africa will need a lot of energy to power its COVID-19...,07-20-2020,0.036,0.744,0.22,0.9978,positive,0.199653223156929,0.0182672515511512,0.7820794582366943,0.7820794582366943,neutral
1054,WHO urges greater COVID-19 health services in Africa’s humanitarian settings,07-20-2020,0.129,0.752,0.119,-0.2025,negative,0.0102853327989578,0.9468599557876588,0.0428546965122222,0.9468599557876588,negative
1055,SMLH extends second round support to HizbawiSerawit School,07-13-2020,0.034,0.742,0.224,0.9978,positive,0.1966399103403091,0.032101534307003,0.771258533000946,0.771258533000946,neutral
1056,"TDB donates $100,000 in Made-in-Ethiopia masks",07-13-2020,0.055,0.74,0.205,0.9899,positive,0.8040051460266113,0.0090177590027451,0.1869771033525467,0.8040051460266113,positive
1057,Ethiopia to stop importing edible oil,07-13-2020,0.084,0.846,0.07,-0.6787,negative,0.127147227525711,0.0483202449977397,0.8245325684547424,0.8245325684547424,neutral
1058,Lawyers request for the opening of courts ,07-13-2020,0.083,0.756,0.161,0.9624,positive,0.0407282002270221,0.1196116730570793,0.8396601676940918,0.8396601676940918,neutral
1059,ET starts to fly to more than 40 destinations in July,07-13-2020,0.082,0.861,0.057,-0.7351,negative,0.0306643545627594,0.9135702848434448,0.0557653456926345,0.9135702848434448,negative
1060,Smart technology fundamental for airlines to safely return to the skies,07-13-2020,0.033,0.799,0.168,0.9939,positive,0.4672711193561554,0.0166404172778129,0.5160883665084839,0.5160883665084839,neutral
1061,Sub-Saharan Africa’s economy to contract by 3.2%,07-10-2020,0.148,0.707,0.145,-0.9015,negative,0.0886383652687072,0.8824570178985596,0.0289046578109264,0.8824570178985596,negative
1062,"Founder Institute Addis Ababa accelerator moves online, opens applications for entrepreneurs...",07-10-2020,0.013,0.819,0.168,0.9894,positive,0.1362286806106567,0.0155366603285074,0.8482346534729004,0.8482346534729004,neutral
1063,DGB gets new VP for operations,07-10-2020,0.0,0.951,0.049,0.4215,positive,0.0550720877945423,0.0196947958320379,0.9252331852912904,0.9252331852912904,neutral
1064,Study highlights the role of renewables for a sustainable recovery,07-10-2020,0.088,0.685,0.227,0.9959,positive,0.0188096109777688,0.9478908181190492,0.0332995392382144,0.9478908181190492,negative
1065,First session of Capital’s webinar on COVID-19 conducted,06-28-2020,0.086,0.809,0.105,0.5803,positive,0.1640168875455856,0.0153366867452859,0.8206464052200317,0.8206464052200317,neutral
1066,Utility tower theft left eastern part of Addis in the dark,06-28-2020,0.102,0.825,0.074,-0.7184,negative,0.0154865551739931,0.8343212008476257,0.1501923203468322,0.8343212008476257,negative
1067,Bottlers request gov’t assistance to export their product,06-28-2020,0.017,0.872,0.111,0.9772,positive,0.3634378910064697,0.0117491111159324,0.6248130202293396,0.6248130202293396,neutral
1068,Total Ethiopia,06-28-2020,0.0,0.94,0.06,0.2263,positive,0.1434735804796219,0.0132643636316061,0.8432621359825134,0.8432621359825134,neutral
1069,The Bread Factory,06-28-2020,0.0,0.95,0.05,0.8807,positive,0.132509171962738,0.0125566199421882,0.8549342751502991,0.8549342751502991,neutral
1070,Demand for raw materials for electric car batteries set to rise...,06-28-2020,0.059,0.766,0.175,0.9571,positive,0.7431715726852417,0.012646410614252,0.2441820353269577,0.7431715726852417,positive
1071,Building on Ebola response to tackle COVID-19,06-28-2020,0.085,0.741,0.174,0.943,positive,0.4457266330718994,0.0361394248902797,0.5181339383125305,0.5181339383125305,neutral
1072,Alphabetic Africa Timeline,06-28-2020,0.044,0.812,0.144,0.9744,positive,0.0478593036532402,0.0136103359982371,0.9385303854942322,0.9385303854942322,neutral
1073,ECA receives 12 EoI’s for 2 new Telecommunications Licenses,06-28-2020,0.0,0.84,0.16,0.9153,positive,0.1677812784910202,0.0099161053076386,0.8223025798797607,0.8223025798797607,neutral
1074,The global movement,06-21-2020,0.059,0.706,0.235,0.967,positive,0.5579466819763184,0.0239156298339366,0.4181376993656158,0.5579466819763184,positive
1075,Total donates 17 million birr to fight COVID-19,06-21-2020,0.048,0.856,0.095,0.8779,positive,0.1499968469142913,0.0130151966586709,0.8369879722595215,0.8369879722595215,neutral
1076,Ministry assessing ways to conduct national exams,06-21-2020,0.024,0.909,0.067,0.8929,positive,0.0322070494294166,0.1892975568771362,0.7784954309463501,0.7784954309463501,neutral
1077,"WHO concerned over COVID-19 impact on women, girls in Africa",06-21-2020,0.108,0.801,0.09,-0.9026,negative,0.0087078725919127,0.9686923027038574,0.0225997380912303,0.9686923027038574,negative
1078,African Aviation Industry calls for harmonised safe restart of air services,06-21-2020,0.054,0.746,0.2,0.9967,positive,0.1401013433933258,0.0762072801589965,0.7836913466453552,0.7836913466453552,neutral
1079,"Report identifies problems in big tech content moderation, calls for an...",06-21-2020,0.132,0.805,0.063,-0.9882,negative,0.0162256974726915,0.8453981876373291,0.1383761316537857,0.8453981876373291,negative
1080,New proclamation  to ease energy development investments,06-14-2020,0.016,0.809,0.175,0.9552,positive,0.0651170387864112,0.0539936907589435,0.8808892369270325,0.8808892369270325,neutral
1081,UN calls on governments to help landlocked neighbours,06-14-2020,0.131,0.767,0.102,-0.8807,negative,0.0373402871191501,0.7697390913963318,0.1929206401109695,0.7697390913963318,negative
1082,"World faces worst food crisis for at least 50 years, UN...",06-14-2020,0.178,0.743,0.079,-0.9917,negative,0.010464402846992,0.9573333859443665,0.0322022289037704,0.9573333859443665,negative
1083,Tax payers express frustration on the implementation of tax amnesty,06-08-2020,0.077,0.818,0.106,0.91,positive,0.0229958947747945,0.8401703834533691,0.1368338018655777,0.8401703834533691,negative
1084,Enat Bank secures plot for its future headquarter,06-08-2020,0.014,0.838,0.148,0.9908,positive,0.2125978916883468,0.0209121853113174,0.7664899230003357,0.7664899230003357,neutral
1085,UN to explore role of science and technology policies in covid-19...,06-08-2020,0.033,0.851,0.116,0.972,positive,0.3591684103012085,0.0409766845405101,0.5998549461364746,0.5998549461364746,neutral
1086,Polio eradication expertise backs Africa’s COVID-19 response,06-08-2020,0.072,0.796,0.132,0.9633,positive,0.1258665919303894,0.0199947673827409,0.8541386127471924,0.8541386127471924,neutral
1087,Pandemic significantly shrinks leather export earning,06-08-2020,0.11,0.778,0.113,0.4939,positive,0.0682070106267929,0.8605769276618958,0.0712161436676979,0.8605769276618958,negative
1088,New IRC report: Almost five million people at risk of hunger...,06-08-2020,0.167,0.751,0.081,-0.9909,negative,0.0134091470390558,0.9171209335327148,0.0694699063897132,0.9171209335327148,negative
1089,Business consultancy goes online,06-07-2020,0.027,0.873,0.099,0.9501,positive,0.0776879489421844,0.0243203658610582,0.8979916572570801,0.8979916572570801,neutral
1090,Enterprises to distributed cement exclusively,05-31-2020,0.093,0.806,0.101,0.0258,neutral,0.1533416509628296,0.5652732253074646,0.2813850343227386,0.5652732253074646,negative
1091,COVID-19 makes it almost impossible to fight weed on Lake Tana,05-31-2020,0.117,0.858,0.026,-0.9735,negative,0.0368318185210228,0.440349668264389,0.5228185653686523,0.5228185653686523,neutral
1092,Hotels failing to abide rules and regulations on employees: Association,05-31-2020,0.14,0.761,0.099,-0.8779,negative,0.0189161468297243,0.861408531665802,0.1196753308176994,0.861408531665802,negative
1093,Agency introduces QR codes for document authentication,05-31-2020,0.042,0.831,0.127,0.9814,positive,0.0777815356850624,0.0222145915031433,0.9000037908554077,0.9000037908554077,neutral
1094,Africa Regional Integration Index underlines integration as key to building more...,05-31-2020,0.029,0.81,0.161,0.9935,positive,0.537930428981781,0.0131225008517503,0.448947012424469,0.537930428981781,positive
1095,"UNCTAD, the five UN regional commissions join forces to help developing...",05-31-2020,0.02,0.83,0.151,0.9883,positive,0.2274643778800964,0.0096961809322237,0.7628394365310669,0.7628394365310669,neutral
1096,National Aviation College,05-31-2020,0.118,0.833,0.049,-0.4215,negative,0.8869717717170715,0.0155704990029335,0.0974578186869621,0.8869717717170715,positive
1097,WHO urges caution as countries in Africa ease lockdowns,05-31-2020,0.024,0.814,0.162,0.9957,positive,0.4344197809696197,0.3369807302951813,0.2285995334386825,0.4344197809696197,positive
1098,Wheat bid smooth for first time in years,05-25-2020,0.022,0.853,0.125,0.9936,positive,0.0521290600299835,0.0235892720520496,0.9242815971374512,0.9242815971374512,neutral
1099,New study on Ethiopian migrants to the gulf finds many unaware...,05-25-2020,0.079,0.834,0.087,0.4215,positive,0.2658787965774536,0.0710799321532249,0.6630412936210632,0.6630412936210632,neutral
1100,Tencent donation will increase Ethiopia’s capacity of testing COVID 19,05-25-2020,0.048,0.816,0.136,0.9719,positive,0.4023375511169433,0.0146688064560294,0.5829936861991882,0.5829936861991882,neutral
1101,"EPHI, CDC lab experts conducting a COVID-19 lab test at the...",05-25-2020,0.024,0.774,0.203,0.9849,positive,0.6019918918609619,0.0107972733676433,0.3872107863426208,0.6019918918609619,positive
1102,Locust swarm will multiply 20 times in coming years if not...,05-25-2020,0.11,0.751,0.139,0.6249,positive,0.1615015864372253,0.112356312572956,0.7261420488357544,0.7261420488357544,neutral
1103,Ethiopia invites companies for expressions of interest to issue telecom licenses,05-25-2020,0.025,0.774,0.201,0.9946,positive,0.7404347658157349,0.0097120283171534,0.2498533129692077,0.7404347658157349,positive
1104,"Recession, job losses, another pandemic and protectionism are top worries, say...",05-25-2020,0.228,0.671,0.101,-0.9967,negative,0.1357124596834182,0.1914269924163818,0.6728605031967163,0.6728605031967163,neutral
1105,War veteran association gets support from Korea,05-25-2020,0.207,0.635,0.158,-0.9669,negative,0.7381017804145813,0.0121222594752907,0.2497758865356445,0.7381017804145813,positive
1106,Cepheus Capital buys minority share in East African Lion Brands,05-25-2020,0.011,0.726,0.263,0.9978,positive,0.8690953850746155,0.007003478705883,0.1239010915160179,0.8690953850746155,positive
1107,The Bitcoin Revolution in Ethiopia,05-18-2020,0.033,0.727,0.241,0.9941,positive,0.0608404427766799,0.0219897460192441,0.9171698689460754,0.9171698689460754,neutral
1108,"Bottlers request suspension of excise tax, VAT",05-17-2020,0.087,0.786,0.127,0.9585,positive,0.0144502185285091,0.9377263188362122,0.0478234700858593,0.9377263188362122,negative
1109,"Gov’t buys 400,000 MT of wheat from Australia",05-17-2020,0.059,0.865,0.076,0.6808,positive,0.1681194603443145,0.0191557183861732,0.812724769115448,0.812724769115448,neutral
1110,Ethiopian Airlines enhances services with cargo app,05-17-2020,0.061,0.877,0.062,-0.2006,negative,0.5455886721611023,0.0123463617637753,0.44206503033638,0.5455886721611023,positive
1111,"COVID-19 could deepen food insecurity, malnutrition in Africa",05-17-2020,0.191,0.698,0.111,-0.9907,negative,0.008763313293457,0.9670311212539672,0.0242056474089622,0.9670311212539672,negative
1112,Not Just Another Conversation About Women,05-11-2020,0.029,0.723,0.247,0.9786,positive,0.1243406534194946,0.0125376200303435,0.863121747970581,0.863121747970581,neutral
1113,DBE gets significant capital injection,05-11-2020,0.024,0.818,0.158,0.99,positive,0.8496347665786743,0.0093424934893846,0.1410227566957473,0.8496347665786743,positive
1114,Bankers blasts greedy private sector actors,05-11-2020,0.134,0.771,0.095,-0.9633,negative,0.0103668943047523,0.9634395837783812,0.0261935163289308,0.9634395837783812,negative
1115,Clean Technology Fund backs geothermal power plant project in Ethiopia,05-11-2020,0.014,0.8,0.186,0.9929,positive,0.833702027797699,0.0067993723787367,0.1594986170530319,0.833702027797699,positive
1116,"Zemen cuts interest rate for hospitality, tourism and manufacturing industries",05-11-2020,0.117,0.72,0.163,0.9001,positive,0.096277579665184,0.3888660073280334,0.5148564577102661,0.5148564577102661,neutral
1117,"International air transport, tourism bodies appeal donors to support Africa’s Travel...",05-11-2020,0.127,0.702,0.17,0.9675,positive,0.1189213097095489,0.5840022563934326,0.2970763742923736,0.5840022563934326,negative
1118,"New WHO estimates  Up to 190,000 people could die of...",05-11-2020,0.123,0.769,0.108,-0.5627,negative,0.048473060131073,0.5179783701896667,0.433548629283905,0.5179783701896667,negative
1119,"Chinese, U.S. scientists join hands in hunt for COVID-19 origins",05-04-2020,0.019,0.912,0.069,0.9169,positive,0.0593129768967628,0.0264577213674783,0.9142293334007264,0.9142293334007264,neutral
1120,Ethiopia rises up 11 places on World Press Freedom Index,05-03-2020,0.138,0.681,0.18,0.9485,positive,0.1741716414690017,0.585059642791748,0.2407686859369278,0.585059642791748,negative
1121,Ethiopia seeks public view on telecom licensing rules,05-03-2020,0.041,0.848,0.111,0.8934,positive,0.2031469643115997,0.0095940744504332,0.7872589826583862,0.7872589826583862,neutral
1122,WFP starts Africa flights for humanitarian workers in covid-19 response,05-03-2020,0.031,0.887,0.082,0.9022,positive,0.2766510546207428,0.0107787251472473,0.7125702500343323,0.7125702500343323,neutral
1123,The third batch donation of Jack Ma foundation,05-03-2020,0.107,0.844,0.049,-0.9118,negative,0.0603473968803882,0.210304707288742,0.7293478846549988,0.7293478846549988,neutral
1124,African countries start easing COVID-19 confinement measures,05-03-2020,0.07,0.818,0.112,0.8926,positive,0.2554117143154144,0.5711267590522766,0.1734615266323089,0.5711267590522766,negative
1125,"Press Freedom and disinformation during the COVID-19 crisis, flagship event of...",05-03-2020,0.091,0.682,0.226,0.9868,positive,0.0379138067364692,0.0329139977693557,0.9291722774505616,0.9291722774505616,neutral
1126,Ethiopian Embassy in Djibouti helping Ethiopians in need,04-26-2020,0.068,0.743,0.189,0.9747,positive,0.2570326328277588,0.0398653447628021,0.7031020522117615,0.7031020522117615,neutral
1127,International institutions shows interest in supporting Ethiopian Airlines,04-26-2020,0.061,0.832,0.107,0.9544,positive,0.6745462417602539,0.2516506612300873,0.0738030970096588,0.6745462417602539,positive
1128,Ministry targeting those who hike prices of commodities,04-26-2020,0.124,0.786,0.089,-0.8885,negative,0.6989644169807434,0.1485975533723831,0.1524380445480346,0.6989644169807434,positive
1129,"As famines of ‘biblical proportion’ loom, UN urged to ‘act fast’",04-26-2020,0.217,0.742,0.042,-0.9979,negative,0.0146751096472144,0.9133821129798888,0.0719428062438964,0.9133821129798888,negative
1130,WHO urges countries not to let COVID-19 eclipse other health issues,04-26-2020,0.157,0.753,0.09,-0.9744,negative,0.053990576416254,0.8229589462280273,0.1230505555868148,0.8229589462280273,negative
1131,Poll reveals African businesses expect their revenues to decrease sharply by...,04-26-2020,0.032,0.85,0.118,0.9744,positive,0.0141481915488839,0.9044400453567504,0.0814117938280105,0.9044400453567504,negative
1132,Smart Management Services wants to involve in urban agriculture,04-26-2020,0.008,0.8,0.192,0.9957,positive,0.2030425071716308,0.010880502872169,0.7860769629478455,0.7860769629478455,neutral
1133,Signs You Don’t Make Enough Money and Overcoming the Problem,04-22-2020,0.167,0.653,0.18,0.7059,positive,0.0569035299122333,0.1334057301282882,0.8096907138824463,0.8096907138824463,neutral
1134,Liquidity: Managing Cash Flow When Revenue and Funding Dry Up,04-22-2020,0.014,0.901,0.085,0.8625,positive,0.0324658006429672,0.0437013991177082,0.9238328337669371,0.9238328337669371,neutral
1135,Century Mall donates 26 million birr for coronavirus fight,04-18-2020,0.05,0.847,0.102,0.9074,positive,0.1881648600101471,0.4200657606124878,0.3917693793773651,0.4200657606124878,negative
1136,IATA deepens projected airline revenue loss to $314 billion,04-18-2020,0.097,0.886,0.017,-0.9766,negative,0.0073659112676978,0.9744284749031068,0.0182057227939367,0.9744284749031068,negative
1137,"Ethio-telecom has announced plans to improve its services beginning from tomorrow,...",04-18-2020,0.0,0.876,0.124,0.9403,positive,0.1141655519604682,0.0117575926706194,0.8740768432617188,0.8740768432617188,neutral
1138,"African farmers face difficult times ahead amidst COVID-19, locust swarm",04-18-2020,0.115,0.779,0.106,-0.4939,negative,0.0852845609188079,0.5074105858802795,0.4073049128055572,0.5074105858802795,negative
1139,Habesha Steel donates over 50 million birr for coronavirus fight,04-18-2020,0.036,0.799,0.165,0.9851,positive,0.3522859811782837,0.0142275411635637,0.6334865093231201,0.6334865093231201,neutral
1140,African diaspora questions China relationship after spike in discrimination over Covid-19,04-18-2020,0.133,0.762,0.105,-0.9652,negative,0.0201285853981971,0.872633159160614,0.1072381809353828,0.872633159160614,negative
1141,The economic impact of COVID-19 on African cities likely to be...,04-18-2020,0.096,0.817,0.088,-0.4337,negative,0.0138427671045064,0.9599127173423768,0.0262445118278265,0.9599127173423768,negative
1142,Coronavirus deals severe blow to services sectors,04-18-2020,0.109,0.8,0.091,-0.8221,negative,0.0115684466436505,0.9682318568229676,0.0201997477561235,0.9682318568229676,negative
1143,Total Ethiopia donates 17 million birr to fight COVID-19,04-18-2020,0.054,0.8,0.146,0.9869,positive,0.1197494119405746,0.0252189822494983,0.8550316095352173,0.8550316095352173,neutral
1144,Rotary Ethiopia donates protective equipment and supplies to Ministry of Health,04-18-2020,0.025,0.819,0.156,0.9878,positive,0.1703770458698272,0.0118134533986449,0.8178095817565918,0.8178095817565918,neutral
1145,Ethiopian Airlines loses $550 million in revenue,04-13-2020,0.121,0.814,0.065,-0.9691,negative,0.5233282446861267,0.3691576719284057,0.1075141355395317,0.5233282446861267,positive
1146,Ethiopian Airlines furloughs crew as virus crisis continues,04-13-2020,0.124,0.811,0.066,-0.886,negative,0.0096907876431941,0.9403820037841796,0.0499272122979164,0.9403820037841796,negative
1147,The biggest open market,04-13-2020,0.0,0.836,0.164,0.5994,positive,0.1492367088794708,0.3785785436630249,0.4721847176551819,0.4721847176551819,neutral
1148,COVID-19 drives Sub-Saharan Africa toward first recession in 25 years,04-13-2020,0.114,0.706,0.18,0.9901,positive,0.0098653668537735,0.9689013361930848,0.0212333761155605,0.9689013361930848,negative
1149,Ethiopia ban corpse of those who died of COVID-19,04-13-2020,0.184,0.789,0.027,-0.995,negative,0.0126455668359994,0.8432666063308716,0.1440878212451934,0.8432666063308716,negative
1150,25 million jobs at risk with airline shutdown,04-13-2020,0.093,0.787,0.12,0.7506,positive,0.0156776569783687,0.9318997263908386,0.052422646433115,0.9318997263908386,negative
1151,Ethiopia in full force to complete GERD,04-09-2020,0.072,0.792,0.136,0.9201,positive,0.2035994231700897,0.3267596065998077,0.4696410000324249,0.4696410000324249,neutral
1152,Zemen relieves loan interest for flower exporters,04-09-2020,0.082,0.747,0.171,0.9809,positive,0.1018404364585876,0.0552709363400936,0.8428886532783508,0.8428886532783508,neutral
